time,icao24,callsign,baroaltitude,velocity,vertrate,lat,lon
1735161404,440daf,EJU91EZ ,594.36,107.877569777027,11.05408,38.77716064453125,-9.139251708984375
1735161405,440daf,EJU91EZ ,609.6,108.55256013692355,10.72896,38.778014102224574,-9.1387939453125
1735161406,440daf,EJU91EZ ,617.22,109.02572258423379,10.40384,38.77894514698093,-9.1383056640625
1735161407,440daf,EJU91EZ ,632.46,109.70088583084548,10.40384,38.77982963949947,-9.1378173828125
1735161408,440daf,EJU91EZ ,632.46,110.64732542556715,10.40384,38.780731201171875,-9.137281334918498
1735161409,440daf,EJU91EZ ,647.7,110.64732542556715,10.40384,38.78169172901218,-9.13677978515625
1735161410,440daf,EJU91EZ ,655.32,111.32216316584194,10.72896,38.78262277376854,-9.13623046875
1735161411,440daf,EJU91EZ ,670.5600000000001,112.67380627126218,11.3792,38.783646923000525,-9.13568115234375
1735161412,440daf,EJU91EZ ,678.1800000000001,112.67380627126218,11.3792,38.78453063964844,-9.135191544242502
1735161413,440daf,EJU91EZ ,693.4200000000001,113.82240620411523,11.704320000000001,38.78558349609375,-9.13459446119225
1735161414,440daf,EJU91EZ ,708.6600000000001,113.82240620411523,12.029440000000001,38.78648660950741,-9.13409423828125
1735161415,440daf,EJU91EZ ,723.9000000000001,114.49933314002327,12.354560000000001,38.78727722167969,-9.133639128311813
1735161416,440daf,EJU91EZ ,731.52,114.49933314002327,12.354560000000001,38.788330078125,-9.133101753566564
1735161417,440daf,EJU91EZ ,746.76,115.17687717351083,12.354560000000001,38.78923319153866,-9.132568359375
1735161418,440daf,EJU91EZ ,754.38,115.64810965172279,12.679680000000001,38.7901611328125,-9.132086712381124
1735161419,440daf,EJU91EZ ,769.62,116.1197089294064,12.679680000000001,38.79118838552701,-9.1314697265625
1735161420,440daf,EJU91EZ ,784.86,116.79691677786329,12.679680000000001,38.79231262207031,-9.130892546280563
1735161421,440daf,EJU91EZ ,792.48,117.94575362387874,12.679680000000001,38.793236683991,-9.13037109375
1735161422,440daf,EJU91EZ ,807.72,118.41714214914563,12.679680000000001,38.794121176509535,-9.12982177734375
1735161423,440daf,EJU91EZ ,815.34,119.09461932969789,13.004800000000001,38.79505920410156,-9.129340130349874
1735161424,440daf,EJU91EZ ,830.58,119.09461932969789,13.004800000000001,38.7960205078125,-9.128802755604625
1735161425,440daf,EJU91EZ ,845.82,119.77268370674877,13.329920000000001,38.797119140625,-9.128145964249313
1735161426,440daf,EJU91EZ ,853.44,120.24351306809841,13.329920000000001,38.79798501224841,-9.127685546875
1735161427,440daf,EJU91EZ ,876.3000000000001,120.71469841265105,13.329920000000001,38.79905571371822,-9.1270751953125
1735161428,440daf,EJU91EZ ,883.9200000000001,121.39243404315451,13.329920000000001,38.799986758474574,-9.1265869140625
1735161429,440daf,EJU91EZ ,899.1600000000001,120.71469841265105,13.329920000000001,38.8011474609375,-9.125936756963313
1735161430,440daf,EJU91EZ ,914.4000000000001,122.07074294646723,13.655040000000001,38.80224609375,-9.125279965608001
1735161431,440daf,EJU91EZ ,929.6400000000001,122.54138148877153,13.655040000000001,38.80329196735964,-9.12469482421875
1735161432,440daf,EJU91EZ ,944.88,122.54138148877153,13.655040000000001,38.80440922106727,-9.12408447265625
1735161433,440daf,EJU91EZ ,960.12,123.69035466730227,13.980160000000001,38.80549621582031,-9.123429008152186
1735161434,440daf,EJU91EZ ,967.74,123.69035466730227,14.305280000000002,38.80641174316406,-9.12295134171194
1735161435,440daf,EJU91EZ ,982.98,124.1612485728619,14.305280000000002,38.80755615234375,-9.122294550356628
1735161436,440daf,EJU91EZ ,998.22,124.8393528682393,14.305280000000002,38.80855237023305,-9.12176513671875
1735161437,440daf,EJU91EZ ,1013.46,124.8393528682393,14.305280000000002,38.80966962394068,-9.12109375
1735161438,440daf,EJU91EZ ,1021.08,125.31015299857506,14.630400000000002,38.81018169855667,-9.12078857421875
1735161439,440daf,EJU91EZ ,1036.3200000000002,125.988375406979,14.630400000000002,38.81126403808594,-9.12020475968069
1735161440,440daf,EJU91EZ ,1059.18,125.988375406979,14.630400000000002,38.81246275820975,-9.1195068359375
1735161441,440daf,EJU91EZ ,1066.8,125.988375406979,14.955520000000002,38.81355285644531,-9.118891176970124
1735161442,440daf,EJU91EZ ,1089.66,126.4590833755011,15.280640000000002,38.81465071338718,-9.1182861328125
1735161443,440daf,EJU91EZ ,1104.9,126.93013079608905,15.60576,38.8157958984375,-9.117697010869563
1735161444,440daf,EJU91EZ ,1120.14,126.93013079608905,16.256,38.8167921163268,-9.11712646484375
1735161445,440daf,EJU91EZ ,1135.38,127.40151390352817,17.231360000000002,38.81790937003443,-9.116455078125
1735161446,440daf,EJU91EZ ,1143.0,127.40151390352817,17.55648,38.81849670410156,-9.116144594938874
1735161447,440daf,EJU91EZ ,1165.8600000000001,127.40151390352817,17.881600000000002,38.81968688964844,-9.115487803583562
1735161448,440daf,EJU91EZ ,1181.1000000000001,127.40151390352817,18.531840000000003,38.82056284759004,-9.114990234375
1735161449,440daf,EJU91EZ ,1211.5800000000002,127.40151390352817,18.531840000000003,38.8216552734375,-9.11435334578806
1735161450,440daf,EJU91EZ ,1226.8200000000002,127.40151390352817,19.5072,38.82270812988281,-9.113815971042811
1735161451,440daf,EJU91EZ ,1242.0600000000002,127.40151390352817,19.832320000000003,38.82382150423729,-9.1131591796875
1735161452,440daf,EJU91EZ ,1257.3,127.40151390352817,20.15744,38.82490539550781,-9.112562096637248
1735161453,440daf,EJU91EZ ,1287.78,127.40151390352817,20.15744,38.82642842955509,-9.1116943359375
1735161454,440daf,EJU91EZ ,1310.64,127.19673414428173,20.15744,38.82733154296875,-9.111248513926625
1735161455,440daf,EJU91EZ ,1325.88,127.19673414428173,19.832320000000003,38.82838439941406,-9.110651430876374
1735161456,440daf,EJU91EZ ,1348.74,126.72458931072723,19.5072,38.82940777277542,-9.110107421875
1735161457,440daf,EJU91EZ ,1363.98,126.72458931072723,19.5072,38.830338817531775,-9.10955810546875
1735161458,440daf,EJU91EZ ,1386.8400000000001,126.72458931072723,19.182080000000003,38.83136296676377,-9.1090087890625
1735161459,440daf,EJU91EZ ,1402.0800000000002,126.72458931072723,19.182080000000003,38.83243366823358,-9.1083984375
1735161460,440daf,EJU91EZ ,1417.3200000000002,126.72458931072723,19.182080000000003,38.83341979980469,-9.107845140540064
1735161461,440daf,EJU91EZ ,1447.8000000000002,126.25277501992637,18.85696,38.83448196669756,-9.10723876953125
1735161462,440daf,EJU91EZ ,1463.04,125.988375406979,18.20672,38.835645772643005,-9.10662841796875
1735161463,440daf,EJU91EZ ,1478.28,125.9390013622487,17.881600000000002,38.83676302635063,-9.10595703125
1735161464,440daf,EJU91EZ ,1493.52,125.43364302345364,17.231360000000002,38.83769407110699,-9.1053466796875
1735161465,440daf,EJU91EZ ,1508.76,124.92941806491108,16.90624,38.83863830566406,-9.104740308678686
1735161466,440daf,EJU91EZ ,1531.6200000000001,124.93365482748783,16.90624,38.83973693847656,-9.103964100713313
1735161467,440daf,EJU91EZ ,1546.8600000000001,124.56876656743088,16.581120000000002,38.84067341432733,-9.103271484375
1735161468,440daf,EJU91EZ ,1562.1000000000001,124.3135590880514,16.581120000000002,38.84147644042969,-9.102590809697688
1735161469,440daf,EJU91EZ ,1577.3400000000001,124.16870868127748,16.581120000000002,38.84234929488877,-9.101806640625
1735161470,440daf,EJU91EZ ,1592.5800000000002,123.70854025659804,16.581120000000002,38.843280339645126,-9.1009521484375
1735161471,440daf,EJU91EZ ,1615.44,123.37757198946376,16.581120000000002,38.84416483216366,-9.10009765625
1735161472,440daf,EJU91EZ ,1623.0600000000002,123.17684534183721,16.581120000000002,38.84495544433594,-9.099247144616186
1735161473,440daf,EJU91EZ ,1645.92,122.71187918282455,16.256,38.84593381720074,-9.09814453125
1735161474,440daf,EJU91EZ ,1661.16,122.05773409314483,16.256,38.84674072265625,-9.09715735394019
1735161475,440daf,EJU91EZ ,1676.4,121.88849265540875,16.256,38.84756314552436,-9.0960693359375
1735161476,440daf,EJU91EZ ,1699.26,121.50683754003681,15.93088,38.84793556342691,-9.09552001953125
1735161477,440daf,EJU91EZ ,1706.88,121.63745263888593,14.630400000000002,38.848959712658896,-9.09405517578125
1735161478,440daf,EJU91EZ ,1722.1200000000001,121.53188297500793,13.329920000000001,38.84967041015625,-9.09291806428331
1735161479,440daf,EJU91EZ ,1737.3600000000001,121.47851909133301,11.05408,38.85035627979343,-9.09173583984375
1735161480,440daf,EJU91EZ ,1744.98,121.92431332006394,9.42848,38.85090637207031,-9.090708856997253
1735161481,440daf,EJU91EZ ,1760.22,122.05773409314483,7.80288,38.85145568847656,-9.089693815811813
1735161482,440daf,EJU91EZ ,1760.22,122.70648731601132,5.8521600000000005,38.852125264830505,-9.08837890625
1735161483,440daf,EJU91EZ ,1767.8400000000001,122.74961561894965,3.90144,38.85268389168432,-9.087158203125
1735161484,440daf,EJU91EZ ,1767.8400000000001,123.16610208200763,2.27584,38.853240966796875,-9.085872484290064
1735161485,440daf,EJU91EZ ,1767.8400000000001,122.969334677161,0.97536,38.853790283203125,-9.084618609884501
1735161486,440daf,EJU91EZ ,1775.46,123.32607973910784,0.0,38.85435977224576,-9.0831298828125
1735161487,440daf,EJU91EZ ,1767.8400000000001,123.32929863460747,-0.65024,38.85479736328125,-9.08175261124319
